time,sv,doppler
2026-01-11 14:16:14.000,G12,-3731.786
2026-01-11 14:16:16.000,G12,-3731.881
2026-01-11 14:16:18.000,G12,-3732.156
2026-01-11 14:16:20.000,G12,-3732.535
2026-01-11 14:16:22.000,G12,-3733.162
2026-01-11 14:16:24.000,G12,-3732.913
2026-01-11 14:16:26.000,G12,-3733.088
2026-01-11 14:16:28.000,G12,-3732.94
2026-01-11 14:16:30.000,G12,-3732.99
2026-01-11 14:16:32.000,G12,-3733.715
2026-01-11 14:16:34.000,G12,-3733.721
2026-01-11 14:16:36.000,G12,-3733.959
2026-01-11 14:16:38.000,G12,-3733.649
2026-01-11 14:16:40.000,G12,-3734.049
2026-01-11 14:16:42.000,G12,-3733.7
2026-01-11 14:16:44.000,G12,-3735.381
2026-01-11 14:16:46.000,G12,-3734.885
2026-01-11 14:16:48.000,G12,-3734.889
2026-01-11 14:16:50.000,G12,-3734.895
2026-01-11 14:16:52.000,G12,-3734.641
2026-01-11 14:16:54.000,G12,-3735.856
2026-01-11 14:16:56.000,G12,-3735.642
2026-01-11 14:16:58.000,G12,-3735.4
2026-01-11 14:17:00.000,G12,-3735.727
2026-01-11 14:17:02.000,G12,-3735.942
2026-01-11 14:17:04.000,G12,-3736.723
2026-01-11 14:17:06.000,G12,-3737.288
2026-01-11 14:17:08.000,G12,-3736.089
2026-01-11 14:17:10.000,G12,-3736.406
2026-01-11 14:17:12.000,G12,-3736.866
2026-01-11 14:17:14.000,G12,-3737.562
2026-01-11 14:17:16.000,G12,-3737.059
2026-01-11 14:17:18.000,G12,-3736.996
2026-01-11 14:17:20.000,G12,-3737.187
2026-01-11 14:17:22.000,G12,-3738.892
2026-01-11 14:17:24.000,G12,-3738.6
2026-01-11 14:17:26.000,G12,-3737.615
2026-01-11 14:17:28.000,G12,-3738.109
2026-01-11 14:17:30.000,G12,-3737.943
2026-01-11 14:17:32.000,G12,-3738.999
2026-01-11 14:17:34.000,G12,-3738.093
2026-01-11 14:17:36.000,G12,-3739.363
2026-01-11 14:17:38.000,G12,-3739.215
2026-01-11 14:17:40.000,G12,-3739.72
2026-01-11 14:17:42.000,G12,-3739.59
2026-01-11 14:17:44.000,G12,-3740.406
2026-01-11 14:17:46.000,G12,-3740.172
2026-01-11 14:17:48.000,G12,-3740.259
2026-01-11 14:17:50.000,G12,-3740.089
2026-01-11 14:17:52.000,G12,-3740.097
2026-01-11 14:17:54.000,G12,-3739.22
2026-01-11 14:17:56.000,G12,-3740.705
2026-01-11 14:17:58.000,G12,-3741.349
2026-01-11 14:18:00.000,G12,-3740.952
2026-01-11 14:18:02.000,G12,-3740.901
2026-01-11 14:18:04.000,G12,-3742.113
2026-01-11 14:18:06.000,G12,-3742.441
2026-01-11 14:18:08.000,G12,-3742.047
2026-01-11 14:18:10.000,G12,-3742.477
2026-01-11 14:18:12.000,G12,-3741.855
2026-01-11 14:18:14.000,G12,-3741.611
2026-01-11 14:18:16.000,G12,-3742.84
2026-01-11 14:18:18.000,G12,-3742.987
2026-01-11 14:18:20.000,G12,-3743.19
2026-01-11 14:18:22.000,G12,-3741.986
2026-01-11 14:18:24.000,G12,-3743.522
2026-01-11 14:18:26.000,G12,-3744.284
2026-01-11 14:18:28.000,G12,-3744.161
2026-01-11 14:18:30.000,G12,-3744.497
2026-01-11 14:18:32.000,G12,-3744.263
2026-01-11 14:18:34.000,G12,-3745.295
2026-01-11 14:18:36.000,G12,-3744.427
2026-01-11 14:18:38.000,G12,-3745.277
2026-01-11 14:18:40.000,G12,-3744.126
2026-01-11 14:18:42.000,G12,-3745.048
2026-01-11 14:18:44.000,G12,-3745.396
2026-01-11 14:18:46.000,G12,-3745.876
2026-01-11 14:18:48.000,G12,-3745.288
2026-01-11 14:18:50.000,G12,-3745.548
2026-01-11 14:18:52.000,G12,-3745.293
2026-01-11 14:18:54.000,G12,-3746.045
2026-01-11 14:18:56.000,G12,-3746.51
2026-01-11 14:18:58.000,G12,-3745.717
2026-01-11 14:19:00.000,G12,-3746.214
2026-01-11 14:19:02.000,G12,-3746.556
2026-01-11 14:19:04.000,G12,-3746.341
2026-01-11 14:19:06.000,G12,-3746.859
2026-01-11 14:19:08.000,G12,-3747.112
2026-01-11 14:19:10.000,G12,-3746.199
2026-01-11 14:19:12.000,G12,-3747.884
2026-01-11 14:19:14.000,G12,-3749.102
2026-01-11 14:19:16.000,G12,-3747.536
2026-01-11 14:19:18.000,G12,-3747.479
2026-01-11 14:19:20.000,G12,-3747.612
2026-01-11 14:19:22.000,G12,-3748.284
2026-01-11 14:19:24.000,G12,-3747.705
2026-01-11 14:19:26.000,G12,-3747.818
2026-01-11 14:19:28.000,G12,-3749.606
2026-01-11 14:19:30.000,G12,-3749.337
2026-01-11 14:19:32.000,G12,-3749.044
2026-01-11 14:19:34.000,G12,-3749.619
2026-01-11 14:19:36.000,G12,-3749.547
2026-01-11 14:19:38.000,G12,-3749.519
2026-01-11 14:19:40.000,G12,-3749.717
2026-01-11 14:19:42.000,G12,-3749.347
2026-01-11 14:19:44.000,G12,-3749.879
2026-01-11 14:19:46.000,G12,-3750.086
2026-01-11 14:19:48.000,G12,-3750.597
2026-01-11 14:19:50.000,G12,-3750.511
2026-01-11 14:19:52.000,G12,-3750.199
2026-01-11 14:19:54.000,G12,-3751.021
2026-01-11 14:19:56.000,G12,-3751.45
2026-01-11 14:19:58.000,G12,-3751.316
2026-01-11 14:20:00.000,G12,-3751.431
2026-01-11 14:20:02.000,G12,-3751.17
2026-01-11 14:20:04.000,G12,-3751.948
2026-01-11 14:20:06.000,G12,-3751.792
2026-01-11 14:20:08.000,G12,-3752.869
2026-01-11 14:20:10.000,G12,-3751.048
2026-01-11 14:20:12.000,G12,-3752.315
2026-01-11 14:20:14.000,G12,-3751.955
2026-01-11 14:20:16.000,G12,-3752.68
2026-01-11 14:20:18.000,G12,-3752.573
2026-01-11 14:20:20.000,G12,-3753.206
2026-01-11 14:20:22.000,G12,-3753.482
2026-01-11 14:20:24.000,G12,-3752.872
2026-01-11 14:20:26.000,G12,-3753.173
2026-01-11 14:20:28.000,G12,-3753.532
2026-01-11 14:20:30.000,G12,-3754.804
2026-01-11 14:20:32.000,G12,-3753.25
2026-01-11 14:20:34.000,G12,-3755.071
2026-01-11 14:20:36.000,G12,-3754.056
2026-01-11 14:20:38.000,G12,-3754.646
2026-01-11 14:20:40.000,G12,-3754.243
2026-01-11 14:20:42.000,G12,-3754.788
2026-01-11 14:20:44.000,G12,-3754.873
2026-01-11 14:20:46.000,G12,-3755.015
2026-01-11 14:20:48.000,G12,-3754.626
2026-01-11 14:20:50.000,G12,-3755.777
2026-01-11 14:20:52.000,G12,-3754.647
2026-01-11 14:20:54.000,G12,-3755.04
2026-01-11 14:20:56.000,G12,-3755.603
2026-01-11 14:20:58.000,G12,-3755.027
2026-01-11 14:21:00.000,G12,-3754.883
2026-01-11 14:21:02.000,G12,-3756.954
2026-01-11 14:21:04.000,G12,-3756.708
2026-01-11 14:21:06.000,G12,-3755.505
2026-01-11 14:21:08.000,G12,-3757.34
2026-01-11 14:21:10.000,G12,-3757.354
2026-01-11 14:21:12.000,G12,-3757.926
2026-01-11 14:21:14.000,G12,-3757.313
2026-01-11 14:21:16.000,G12,-3757.176
2026-01-11 14:21:18.000,G12,-3757.541
2026-01-11 14:21:20.000,G12,-3756.013
2026-01-11 14:21:22.000,G12,-3758.173
2026-01-11 14:21:24.000,G12,-3759.068
2026-01-11 14:21:26.000,G12,-3758.287
2026-01-11 14:21:28.000,G12,-3757.505
2026-01-11 14:21:30.000,G12,-3758.695
2026-01-11 14:21:32.000,G12,-3757.923
2026-01-11 14:21:34.000,G12,-3758.441
2026-01-11 14:21:36.000,G12,-3758.986
2026-01-11 14:21:38.000,G12,-3758.361
2026-01-11 14:21:40.000,G12,-3759.167
2026-01-11 14:21:42.000,G12,-3759.725
2026-01-11 14:21:44.000,G12,-3759.228
2026-01-11 14:21:46.000,G12,-3759.181
2026-01-11 14:21:48.000,G12,-3759.52
2026-01-11 14:21:50.000,G12,-3760.542
2026-01-11 14:21:52.000,G12,-3760.198
2026-01-11 14:21:54.000,G12,-3760.484
2026-01-11 14:21:56.000,G12,-3761.425
2026-01-11 14:21:58.000,G12,-3760.611
2026-01-11 14:22:00.000,G12,-3761.062
2026-01-11 14:22:02.000,G12,-3760.715
2026-01-11 14:22:04.000,G12,-3759.624
2026-01-11 14:22:06.000,G12,-3761.647
2026-01-11 14:22:08.000,G12,-3761.209
2026-01-11 14:22:10.000,G12,-3761.867
2026-01-11 14:22:12.000,G12,-3760.977
2026-01-11 14:22:14.000,G12,-3762.29
2026-01-11 14:22:16.000,G12,-3761.403
2026-01-11 14:22:18.000,G12,-3761.954
2026-01-11 14:22:20.000,G12,-3761.57
2026-01-11 14:22:22.000,G12,-3762.791
2026-01-11 14:22:24.000,G12,-3763.066
2026-01-11 14:22:26.000,G12,-3762.668
2026-01-11 14:22:28.000,G12,-3763.271
2026-01-11 14:22:30.000,G12,-3761.713
2026-01-11 14:22:32.000,G12,-3762.235
2026-01-11 14:22:34.000,G12,-3763.012
2026-01-11 14:22:36.000,G12,-3763.189
2026-01-11 14:22:38.000,G12,-3765.174
2026-01-11 14:22:40.000,G12,-3763.649
2026-01-11 14:22:42.000,G12,-3763.981
2026-01-11 14:22:44.000,G12,-3763.627
2026-01-11 14:22:46.000,G12,-3763.89
2026-01-11 14:22:48.000,G12,-3763.874
2026-01-11 14:22:50.000,G12,-3765.227
2026-01-11 14:22:52.000,G12,-3763.95
2026-01-11 14:22:54.000,G12,-3764.548
2026-01-11 14:22:56.000,G12,-3765.269
2026-01-11 14:22:58.000,G12,-3764.694
2026-01-11 14:23:00.000,G12,-3765.774
2026-01-11 14:23:02.000,G12,-3764.698
2026-01-11 14:23:04.000,G12,-3764.915
2026-01-11 14:23:06.000,G12,-3765.398
2026-01-11 14:23:08.000,G12,-3765.598
2026-01-11 14:23:10.000,G12,-3765.822
2026-01-11 14:23:12.000,G12,-3766.281
2026-01-11 14:23:14.000,G12,-3766.564
2026-01-11 14:23:16.000,G12,-3765.674
2026-01-11 14:23:18.000,G12,-3765.674
2026-01-11 14:23:20.000,G12,-3766.419
2026-01-11 14:23:22.000,G12,-3767.124
2026-01-11 14:23:24.000,G12,-3766.237
2026-01-11 14:23:26.000,G12,-3766.714
2026-01-11 14:23:28.000,G12,-3767.138
2026-01-11 14:23:30.000,G12,-3767.482
2026-01-11 14:23:32.000,G12,-3767.197
2026-01-11 14:23:34.000,G12,-3767.214
2026-01-11 14:23:36.000,G12,-3767.054
2026-01-11 14:23:38.000,G12,-3768.195
2026-01-11 14:23:40.000,G12,-3767.88
2026-01-11 14:23:42.000,G12,-3768.938
2026-01-11 14:23:44.000,G12,-3768.463
2026-01-11 14:23:46.000,G12,-3768.489
2026-01-11 14:23:48.000,G12,-3768.533
2026-01-11 14:23:50.000,G12,-3767.746
2026-01-11 14:23:52.000,G12,-3768.873
2026-01-11 14:23:54.000,G12,-3769.26
2026-01-11 14:23:56.000,G12,-3769.199
2026-01-11 14:23:58.000,G12,-3770.011
2026-01-11 14:24:00.000,G12,-3768.677
2026-01-11 14:24:02.000,G12,-3769.679
2026-01-11 14:24:04.000,G12,-3768.823
2026-01-11 14:24:06.000,G12,-3769.552
2026-01-11 14:24:08.000,G12,-3769.312
2026-01-11 14:24:10.000,G12,-3770.088
2026-01-11 14:24:12.000,G12,-3771.057
2026-01-11 14:24:14.000,G12,-3770.114
2026-01-11 14:24:16.000,G12,-3769.997
2026-01-11 14:24:18.000,G12,-3771.188
2026-01-11 14:24:20.000,G12,-3771.071
2026-01-11 14:24:22.000,G12,-3770.859
2026-01-11 14:24:24.000,G12,-3771.119
2026-01-11 14:24:26.000,G12,-3771.353
2026-01-11 14:24:28.000,G12,-3771.381
2026-01-11 14:24:30.000,G12,-3771.508
2026-01-11 14:24:32.000,G12,-3771.764
2026-01-11 14:24:34.000,G12,-3771.281
2026-01-11 14:24:36.000,G12,-3771.017
2026-01-11 14:24:38.000,G12,-3771.611
2026-01-11 14:24:40.000,G12,-3771.704
2026-01-11 14:24:42.000,G12,-3773.277
2026-01-11 14:24:44.000,G12,-3771.733
2026-01-11 14:24:46.000,G12,-3772.436
2026-01-11 14:24:48.000,G12,-3772.505
2026-01-11 14:24:50.000,G12,-3772.519
2026-01-11 14:24:52.000,G12,-3773.498
2026-01-11 14:24:54.000,G12,-3772.507
2026-01-11 14:24:56.000,G12,-3773.497
2026-01-11 14:24:58.000,G12,-3772.99
2026-01-11 14:25:00.000,G12,-3773.24
2026-01-11 14:25:02.000,G12,-3774.374
2026-01-11 14:25:04.000,G12,-3773.762
2026-01-11 14:25:06.000,G12,-3774.496
2026-01-11 14:25:08.000,G12,-3773.261
2026-01-11 14:25:10.000,G12,-3773.962
2026-01-11 14:25:12.000,G12,-3773.726
2026-01-11 14:25:14.000,G12,-3773.985
2026-01-11 14:25:16.000,G12,-3774.776
2026-01-11 14:25:18.000,G12,-3775.557
2026-01-11 14:25:20.000,G12,-3774.455
2026-01-11 14:25:22.000,G12,-3774.597
2026-01-11 14:25:24.000,G12,-3774.819
2026-01-11 14:25:26.000,G12,-3774.517
2026-01-11 14:25:28.000,G12,-3775.873
2026-01-11 14:25:30.000,G12,-3775.28
2026-01-11 14:25:32.000,G12,-3775.818
2026-01-11 14:25:34.000,G12,-3775.023
2026-01-11 14:25:36.000,G12,-3776.523
2026-01-11 14:25:38.000,G12,-3775.903
2026-01-11 14:25:40.000,G12,-3775.746
2026-01-11 14:25:42.000,G12,-3776.44
2026-01-11 14:25:44.000,G12,-3776.408
2026-01-11 14:25:46.000,G12,-3775.758
2026-01-11 14:25:48.000,G12,-3776.895
2026-01-11 14:25:50.000,G12,-3777.503
2026-01-11 14:25:52.000,G12,-3777.101
2026-01-11 14:25:54.000,G12,-3776.43
2026-01-11 14:25:56.000,G12,-3776.463
2026-01-11 14:25:58.000,G12,-3777.338
2026-01-11 14:26:00.000,G12,-3777.397
2026-01-11 14:26:02.000,G12,-3776.878
2026-01-11 14:26:04.000,G12,-3778.24
2026-01-11 14:26:06.000,G12,-3777.928
2026-01-11 14:26:08.000,G12,-3778.585
2026-01-11 14:26:10.000,G12,-3778.18
2026-01-11 14:26:12.000,G12,-3777.91
2026-01-11 14:26:14.000,G12,-3777.37
2026-01-11 14:26:16.000,G12,-3778.015
2026-01-11 14:26:18.000,G12,-3777.839
2026-01-11 14:26:20.000,G12,-3778.923
2026-01-11 14:26:22.000,G12,-3778.653
2026-01-11 14:26:24.000,G12,-3779.214
2026-01-11 14:26:26.000,G12,-3779.211
2026-01-11 14:26:28.000,G12,-3779.504
2026-01-11 14:26:30.000,G12,-3779.018
2026-01-11 14:26:32.000,G12,-3779.432
2026-01-11 14:26:34.000,G12,-3779.261
2026-01-11 14:26:36.000,G12,-3778.994
2026-01-11 14:26:38.000,G12,-3779.584
2026-01-11 14:26:40.000,G12,-3779.234
2026-01-11 14:26:42.000,G12,-3781.267
2026-01-11 14:26:44.000,G12,-3779.73
2026-01-11 14:26:46.000,G12,-3779.653
2026-01-11 14:26:48.000,G12,-3781.273
2026-01-11 14:26:50.000,G12,-3780.327
2026-01-11 14:26:52.000,G12,-3780.98
2026-01-11 14:26:54.000,G12,-3780.414
2026-01-11 14:26:56.000,G12,-3780.539
2026-01-11 14:26:58.000,G12,-3782.026
2026-01-11 14:27:00.000,G12,-3780.843
2026-01-11 14:27:02.000,G12,-3780.713
2026-01-11 14:27:04.000,G12,-3781.66
2026-01-11 14:27:06.000,G12,-3782.218
2026-01-11 14:27:08.000,G12,-3781.123
2026-01-11 14:27:10.000,G12,-3781.603
2026-01-11 14:27:12.000,G12,-3781.241
2026-01-11 14:27:14.000,G12,-3781.394
2026-01-11 14:27:16.000,G12,-3782.532
2026-01-11 14:27:18.000,G12,-3782.505
2026-01-11 14:27:20.000,G12,-3782.11
2026-01-11 14:27:22.000,G12,-3782.928
2026-01-11 14:27:24.000,G12,-3782.898
2026-01-11 14:27:26.000,G12,-3783.209
2026-01-11 14:27:28.000,G12,-3782.583
2026-01-11 14:27:30.000,G12,-3783.619
2026-01-11 14:27:32.000,G12,-3783.4
2026-01-11 14:27:34.000,G12,-3783.51
2026-01-11 14:27:36.000,G12,-3782.602
2026-01-11 14:27:38.000,G12,-3782.678
2026-01-11 14:27:40.000,G12,-3783.872
2026-01-11 14:27:42.000,G12,-3783.444
2026-01-11 14:27:44.000,G12,-3785.05
2026-01-11 14:27:46.000,G12,-3783.321
2026-01-11 14:27:48.000,G12,-3783.436
2026-01-11 14:27:50.000,G12,-3783.836
2026-01-11 14:27:52.000,G12,-3784.391
2026-01-11 14:27:54.000,G12,-3784.448
2026-01-11 14:27:56.000,G12,-3784.272
2026-01-11 14:27:58.000,G12,-3784.51
2026-01-11 14:28:00.000,G12,-3784.16
2026-01-11 14:28:02.000,G12,-3785.013
2026-01-11 14:28:04.000,G12,-3784.822
2026-01-11 14:28:06.000,G12,-3784.402
2026-01-11 14:28:08.000,G12,-3785.216
2026-01-11 14:28:10.000,G12,-3785.107
2026-01-11 14:28:12.000,G12,-3785.662
2026-01-11 14:28:14.000,G12,-3785.875
2026-01-11 14:28:16.000,G12,-3785.554
2026-01-11 14:28:18.000,G12,-3785.977
2026-01-11 14:28:20.000,G12,-3785.39
2026-01-11 14:28:22.000,G12,-3785.735
2026-01-11 14:28:24.000,G12,-3785.903
2026-01-11 14:28:26.000,G12,-3786.108
2026-01-11 14:28:28.000,G12,-3785.538
2026-01-11 14:28:30.000,G12,-3785.481
2026-01-11 14:28:32.000,G12,-3786.006
2026-01-11 14:28:34.000,G12,-3787.063
2026-01-11 14:28:36.000,G12,-3786.677
2026-01-11 14:28:38.000,G12,-3787.076
2026-01-11 14:28:40.000,G12,-3785.707
2026-01-11 14:28:42.000,G12,-3786.494
2026-01-11 14:28:44.000,G12,-3787.461
2026-01-11 14:28:46.000,G12,-3786.543
2026-01-11 14:28:48.000,G12,-3787.381
2026-01-11 14:28:50.000,G12,-3787.175
2026-01-11 14:28:52.000,G12,-3788.519
2026-01-11 14:28:54.000,G12,-3786.712
2026-01-11 14:28:56.000,G12,-3788.548
2026-01-11 14:28:58.000,G12,-3787.85
2026-01-11 14:29:00.000,G12,-3787.965
2026-01-11 14:29:02.000,G12,-3787.759
2026-01-11 14:29:04.000,G12,-3788.221
2026-01-11 14:29:06.000,G12,-3788.064
2026-01-11 14:29:08.000,G12,-3788.379
2026-01-11 14:29:10.000,G12,-3787.845
2026-01-11 14:29:12.000,G12,-3788.873
2026-01-11 14:29:14.000,G12,-3789.046
2026-01-11 14:29:16.000,G12,-3788.894
2026-01-11 14:29:18.000,G12,-3788.54
2026-01-11 14:29:20.000,G12,-3788.829
2026-01-11 14:29:22.000,G12,-3789.151
2026-01-11 14:29:24.000,G12,-3789.035
2026-01-11 14:29:26.000,G12,-3789.131
2026-01-11 14:29:28.000,G12,-3789.856
2026-01-11 14:29:30.000,G12,-3789.139
2026-01-11 14:29:32.000,G12,-3790.82
2026-01-11 14:29:34.000,G12,-3788.979
2026-01-11 14:29:36.000,G12,-3789.998
2026-01-11 14:29:38.000,G12,-3790.491
2026-01-11 14:29:40.000,G12,-3790.637
2026-01-11 14:29:42.000,G12,-3789.446
2026-01-11 14:29:44.000,G12,-3791.314
2026-01-11 14:29:46.000,G12,-3791.076
2026-01-11 14:29:48.000,G12,-3791.126
2026-01-11 14:29:50.000,G12,-3790.616
2026-01-11 14:29:52.000,G12,-3790.834
2026-01-11 14:29:54.000,G12,-3790.889
2026-01-11 14:29:56.000,G12,-3790.9
2026-01-11 14:29:58.000,G12,-3790.917
2026-01-11 14:30:00.000,G12,-3792.069
2026-01-11 14:30:02.000,G12,-3790.947
2026-01-11 14:30:04.000,G12,-3790.344
2026-01-11 14:30:06.000,G12,-3791.471
2026-01-11 14:30:08.000,G12,-3791.579
2026-01-11 14:30:10.000,G12,-3791.367
2026-01-11 14:30:12.000,G12,-3791.064
2026-01-11 14:30:14.000,G12,-3791.343
2026-01-11 14:30:16.000,G12,-3792.227
2026-01-11 14:30:18.000,G12,-3792.431
2026-01-11 14:30:20.000,G12,-3791.509
2026-01-11 14:30:22.000,G12,-3792.139
2026-01-11 14:30:24.000,G12,-3792.824
2026-01-11 14:30:26.000,G12,-3791.773
2026-01-11 14:30:28.000,G12,-3793.754
2026-01-11 14:30:30.000,G12,-3792.492
2026-01-11 14:30:32.000,G12,-3793.127
2026-01-11 14:30:34.000,G12,-3793.398
2026-01-11 14:30:36.000,G12,-3793.066
2026-01-11 14:30:38.000,G12,-3793.384
2026-01-11 14:30:40.000,G12,-3792.609
2026-01-11 14:30:42.000,G12,-3793.681
2026-01-11 14:30:44.000,G12,-3793.037
2026-01-11 14:30:46.000,G12,-3793.6
2026-01-11 14:30:48.000,G12,-3793.486
2026-01-11 14:30:50.000,G12,-3793.023
2026-01-11 14:30:52.000,G12,-3793.861
2026-01-11 14:30:54.000,G12,-3794.024
2026-01-11 14:30:56.000,G12,-3794.501
2026-01-11 14:30:58.000,G12,-3794.52
2026-01-11 14:31:00.000,G12,-3793.815
2026-01-11 14:31:02.000,G12,-3794.32
2026-01-11 14:31:04.000,G12,-3793.351
2026-01-11 14:31:06.000,G12,-3795.355
2026-01-11 14:31:08.000,G12,-3794.768
2026-01-11 14:31:10.000,G12,-3794.694
2026-01-11 14:31:12.000,G12,-3795.123
2026-01-11 14:31:14.000,G12,-3796.253
2026-01-11 14:31:16.000,G12,-3794.657
2026-01-11 14:31:18.000,G12,-3794.867
2026-01-11 14:31:20.000,G12,-3795.136
2026-01-11 14:31:22.000,G12,-3795.402
2026-01-11 14:31:24.000,G12,-3796.81
2026-01-11 14:31:26.000,G12,-3795.542
2026-01-11 14:31:28.000,G12,-3795.696
2026-01-11 14:31:30.000,G12,-3795.253
2026-01-11 14:31:32.000,G12,-3795.732
2026-01-11 14:31:34.000,G12,-3796.125
2026-01-11 14:31:36.000,G12,-3795.967
2026-01-11 14:31:38.000,G12,-3796.324
2026-01-11 14:31:40.000,G12,-3795.855
2026-01-11 14:31:42.000,G12,-3796.319
2026-01-11 14:31:44.000,G12,-3796.344
2026-01-11 14:31:46.000,G12,-3796.281
2026-01-11 14:31:48.000,G12,-3795.897
2026-01-11 14:31:50.000,G12,-3796.173
2026-01-11 14:31:52.000,G12,-3796.69
2026-01-11 14:31:54.000,G12,-3796.326
2026-01-11 14:31:56.000,G12,-3797.327
2026-01-11 14:31:58.000,G12,-3797.528
2026-01-11 14:32:00.000,G12,-3796.56
2026-01-11 14:32:02.000,G12,-3797.103
2026-01-11 14:32:04.000,G12,-3797.681
2026-01-11 14:32:06.000,G12,-3797.906
2026-01-11 14:32:08.000,G12,-3797.743
2026-01-11 14:32:10.000,G12,-3797.946
2026-01-11 14:32:12.000,G12,-3796.797
2026-01-11 14:32:14.000,G12,-3797.301
2026-01-11 14:32:16.000,G12,-3796.933
2026-01-11 14:32:18.000,G12,-3798.421
2026-01-11 14:32:20.000,G12,-3798.397
2026-01-11 14:32:22.000,G12,-3797.552
2026-01-11 14:32:24.000,G12,-3797.925
2026-01-11 14:32:26.000,G12,-3798.819
2026-01-11 14:32:28.000,G12,-3798.162
2026-01-11 14:32:30.000,G12,-3798.62
2026-01-11 14:32:32.000,G12,-3797.959
2026-01-11 14:32:34.000,G12,-3798.506
2026-01-11 14:32:36.000,G12,-3799.151
2026-01-11 14:32:38.000,G12,-3798.783
2026-01-11 14:32:40.000,G12,-3798.489
2026-01-11 14:32:42.000,G12,-3798.441
2026-01-11 14:32:44.000,G12,-3798.846
2026-01-11 14:32:46.000,G12,-3799.3
2026-01-11 14:32:48.000,G12,-3799.62
2026-01-11 14:32:50.000,G12,-3798.823
2026-01-11 14:32:52.000,G12,-3798.431
2026-01-11 14:32:54.000,G12,-3799.247
2026-01-11 14:32:56.000,G12,-3799.026
2026-01-11 14:32:58.000,G12,-3800.513
2026-01-11 14:33:00.000,G12,-3799.541
2026-01-11 14:33:02.000,G12,-3799.83
2026-01-11 14:33:04.000,G12,-3799.317
2026-01-11 14:33:06.000,G12,-3800.433
2026-01-11 14:33:08.000,G12,-3800.308
2026-01-11 14:33:10.000,G12,-3800.479
2026-01-11 14:33:12.000,G12,-3800.017
2026-01-11 14:33:14.000,G12,-3800.192
2026-01-11 14:33:16.000,G12,-3799.749
2026-01-11 14:33:18.000,G12,-3800.217
2026-01-11 14:33:20.000,G12,-3800.96
2026-01-11 14:33:22.000,G12,-3800.114
2026-01-11 14:33:24.000,G12,-3800.017
2026-01-11 14:33:26.000,G12,-3801.035
2026-01-11 14:33:28.000,G12,-3800.971
2026-01-11 14:33:30.000,G12,-3801.656
2026-01-11 14:33:32.000,G12,-3801.66
2026-01-11 14:33:34.000,G12,-3801.329
2026-01-11 14:33:36.000,G12,-3801.024
2026-01-11 14:33:38.000,G12,-3799.931
2026-01-11 14:33:40.000,G12,-3801.264
2026-01-11 14:33:42.000,G12,-3801.581
2026-01-11 14:33:44.000,G12,-3802.015
2026-01-11 14:33:46.000,G12,-3801.039
2026-01-11 14:33:48.000,G12,-3801.302
2026-01-11 14:33:50.000,G12,-3801.466
2026-01-11 14:33:52.000,G12,-3802.311
2026-01-11 14:33:54.000,G12,-3802.49
2026-01-11 14:33:56.000,G12,-3804.16
2026-01-11 14:33:58.000,G12,-3800.201
2026-01-11 14:34:00.000,G12,-3802.021
2026-01-11 14:34:02.000,G12,-3801.062
2026-01-11 14:34:04.000,G12,-3802.903
2026-01-11 14:34:06.000,G12,-3802.719
2026-01-11 14:34:08.000,G12,-3800.529
2026-01-11 14:34:10.000,G12,-3802.679
2026-01-11 14:34:12.000,G12,-3803.369
2026-01-11 14:34:14.000,G12,-3800.943
2026-01-11 14:34:16.000,G12,-3803.626
2026-01-11 14:34:18.000,G12,-3801.336
2026-01-11 14:34:20.000,G12,-3799.324
2026-01-11 14:34:22.000,G12,-3806.06
2026-01-11 14:34:24.000,G12,-3802.427
2026-01-11 14:34:26.000,G12,-3804.666
2026-01-11 14:34:28.000,G12,-3804.178
2026-01-11 14:34:30.000,G12,-3805.417
2026-01-11 14:34:32.000,G12,-3811.363
2026-01-11 14:35:06.000,G12,-3825.695
2026-01-11 14:35:08.000,G12,-3823.764
2026-01-11 14:35:12.000,G12,-3808.88
2026-01-11 14:35:14.000,G12,-3807.189
2026-01-11 14:35:16.000,G12,-3803.927
2026-01-11 14:35:18.000,G12,-3811.975
2026-01-11 14:35:20.000,G12,-3808.725
2026-01-11 14:35:22.000,G12,-3806.849
2026-01-11 14:35:24.000,G12,-3806.096
2026-01-11 14:35:26.000,G12,-3808.021
2026-01-11 14:35:28.000,G12,-3805.919
2026-01-11 14:35:30.000,G12,-3805.836
2026-01-11 14:35:32.000,G12,-3805.702
2026-01-11 14:35:34.000,G12,-3806.465
2026-01-11 14:35:36.000,G12,-3807.02
2026-01-11 14:35:38.000,G12,-3806.246
2026-01-11 14:35:40.000,G12,-3805.704
2026-01-11 14:35:42.000,G12,-3806.078
2026-01-11 14:35:44.000,G12,-3805.793
2026-01-11 14:35:46.000,G12,-3806.127
2026-01-11 14:35:48.000,G12,-3806.085
2026-01-11 14:35:50.000,G12,-3806.474
2026-01-11 14:35:52.000,G12,-3806.375
2026-01-11 14:35:54.000,G12,-3806.582
2026-01-11 14:35:56.000,G12,-3806.461
2026-01-11 14:35:58.000,G12,-3806.014
2026-01-11 14:36:00.000,G12,-3807.231
2026-01-11 14:36:02.000,G12,-3807.025
2026-01-11 14:36:04.000,G12,-3807.094
2026-01-11 14:36:06.000,G12,-3806.399
2026-01-11 14:36:08.000,G12,-3806.98
2026-01-11 14:36:10.000,G12,-3806.9
